mother_id,nid,name,profession,income
517,3393727230,James Brown,"Merchandiser, retail",34822
518,8460610726,Rebecca Davis,Building surveyor,60034
519,1366030268,Robin Carpenter,Gaffer,87423
520,3940126277,Nicole Williams,"Production designer, theatre/television/film",76895
521,9547602673,Haley Gray,Clinical embryologist,56556
522,8567260302,Katherine Horton,Legal executive,74480
523,6261861403,Jean Woods,Aeronautical engineer,48594
524,5060360133,Maria Payne,Quantity surveyor,29173
525,7114364944,Stephen Johnson,Financial trader,25580
526,1590435083,Miguel Hill,"Investment banker, corporate",78928
527,6354035335,Michele Ramos,Seismic interpreter,34903
528,4704950087,Edward Jones,Surgeon,89427
529,5063930071,Victoria Hayden,Museum/gallery exhibitions officer,97979
530,5220443327,Justin Martinez,Museum/gallery curator,40910
531,3747828754,Kristin Contreras,Local government officer,53862
532,6122356017,Eduardo Webb,Adult guidance worker,36705
533,7917438633,Michael Perry,"Surveyor, minerals",67046
534,9346929424,Courtney Stone,Surgeon,63910
535,1220050949,Thomas Kirk,Financial trader,22294
536,2200719656,Nicholas Ryan,Camera operator,53577
537,2231772234,Jackson Cooper,Chief Executive Officer,41916
538,6437486285,Marcus Cochran,Sub,99332
539,8014724690,Kayla Acosta,"Runner, broadcasting/film/video",72359
540,2949474853,Lauren Guzman,Licensed conveyancer,47695
541,6039767170,Joshua Morris,Production engineer,87713
542,1407734220,Tiffany Willis,"Engineer, civil (consulting)",93677
543,2381624222,Jose Murphy,"Horticulturist, commercial",57991
544,5036009417,David Thompson,"Surveyor, mining",30711
545,1002937103,Linda Lara,Environmental consultant,23710
546,6763020582,Caroline Humphrey,Visual merchandiser,34209
547,6367530722,Diana Levy,Medical laboratory scientific officer,76707
548,4325519779,Steven Carter,Youth worker,55035
549,4111725326,Christian Parker,Scientific laboratory technician,72511
550,5444767256,Cindy Davies,Architect,40960
551,4420202019,Spencer Brown,Warden/ranger,31614
552,5222060250,Mary Jones,"Engineer, communications",29796
553,6784343687,Cassandra Wilson,Company secretary,25159
554,6330186412,Sarah Harris,Equality and diversity officer,87710
555,8195629366,Laura Hunt,Technical brewer,95956
556,6402530841,Anthony Maddox,Surgeon,95254
557,3798348423,Ashley Daniels,"Engineer, energy",46773
558,3404701008,Emily Lucero,Computer games developer,23319
559,2633144027,Andrea Hebert,Warehouse manager,41447
560,6477535098,Ryan Costa,Copy,50148
561,1638990544,Amy Bell,Energy manager,82452
562,8631827006,Mallory Henry,Politician's assistant,35452
563,4813952830,Christian Morrison,"Designer, jewellery",98667
564,2071098131,Cynthia Daniel,"Administrator, sports",48129
565,4878414282,Stephanie James,"Engineer, control and instrumentation",44803
566,9839957734,Toni Johnson,Community arts worker,30276
567,7341681532,Valerie Coleman,Legal executive,33846
568,3120068115,Jimmy Cunningham,Commercial/residential surveyor,20303
569,9096356968,Brenda Fowler,Television/film/video producer,44176
570,4982464825,Shannon Olsen,Marine scientist,76503
571,2075602845,Dawn Morrison,Trade mark attorney,28920
572,3858420773,Jimmy Morgan,Physiological scientist,99566
573,2233038216,Natalie Crawford,"Teacher, special educational needs",70750
574,6954928292,Whitney Miles,Cytogeneticist,88628
575,1647079734,Kimberly Powell,Civil Service fast streamer,64730
576,1522393490,Adam Watts,"Engineer, control and instrumentation",37974
577,4596387184,Hunter Gonzales,Community education officer,77616
578,5952714135,Randy Young,"Administrator, sports",23772
579,2677953247,Mark Nichols,"Editor, magazine features",35878
580,6624959922,Colleen Carney,Biomedical scientist,91015
581,5166855236,Corey Walter,Optometrist,82115
582,9143637467,Joyce Gilbert,Camera operator,82164
583,1170469976,Kimberly Baker,"Surveyor, hydrographic",29366
584,7065235078,Patrick Arias,Clinical research associate,30728
585,6702057478,Erika Vargas,Air cabin crew,84208
586,7659381884,Jerry Torres,Charity officer,99452
587,5569859432,Christopher Peterson,"Engineer, structural",99577
588,5360505708,Mary Norris,"Production designer, theatre/television/film",45801
589,2608182123,Lindsey Brooks,Minerals surveyor,80698
590,1771506072,Derrick Wilkerson,"Pharmacist, hospital",73424
591,2114905126,Noah Hays,Hydrogeologist,78673
592,3115759793,Charles Henderson,Charity officer,67566
593,3756898038,Megan Lopez,"Solicitor, Scotland",95045
594,3103910717,Matthew Carter,Sports therapist,32349
595,6052796494,Jose Ward,Psychiatrist,22324
596,8600957512,Richard Fitzgerald,"Research officer, political party",63917
597,3543038990,Courtney Taylor,Software engineer,94255
598,6038368878,Justin Morales,"Civil engineer, consulting",96375
599,2005847755,Sarah Burgess,Graphic designer,33672
600,3542208276,Amanda Lewis,"Editor, film/video",21017
601,3154626387,Kirk Thompson,Civil Service administrator,71894
602,1626621125,Laura Flores,Psychotherapist,34533
603,8833037617,Alicia Smith,Industrial/product designer,90863
604,8395293345,Jeremy Price,"Engineer, petroleum",56341
605,9821690856,Timothy Santana,Chief Executive Officer,91971
606,4519608908,Diane Brown,Proofreader,45318
607,8971195079,Jessica Johnson,Artist,20305
608,4639363778,Brittany Delgado,"Engineer, chemical",32718
609,1149464885,Erin Mitchell,Advice worker,29365
610,7887989981,Norman Rich,"Scientist, audiological",84187
611,1037713828,Justin Meyers,Estate manager/land agent,41455
612,5038991265,Brian Taylor,Textile designer,75696
613,7247074647,Leah Hall,Geographical information systems officer,49116
614,5462287305,Scott Munoz,Outdoor activities/education manager,65265
615,3017680355,Kayla White,Medical laboratory scientific officer,61181
616,9691413540,Christopher Wilson,Licensed conveyancer,67627
617,8519412034,Kathleen Phillips,Electrical engineer,37015
618,5622300140,Melissa Wagner,"Scientist, audiological",61161
619,4008625307,Amanda Johnson,"Investment banker, corporate",32209
620,5507991500,Karen Frazier,Environmental education officer,32724
621,7435595951,Courtney Dunn,Multimedia programmer,74013
622,5578860489,Alexander Gates,"Designer, interior/spatial",29043
623,7044515992,Leslie Villa,Energy manager,99413
624,7024253022,Tina Rosario,"Surveyor, minerals",97661
625,8254665079,Cynthia Cox,"Designer, television/film set",97096
626,7225822490,Samuel Perry,Farm manager,77537
627,7659794813,Brandy Ramirez,"Scientist, research (life sciences)",91234
628,4403513279,Victor Smith,Trade mark attorney,27883
629,1225494397,Heather Carson,Corporate investment banker,22894
630,4625018635,Anna Phillips,"Librarian, public",20663
631,5427591146,Bonnie Brown,"Restaurant manager, fast food",59003
632,4273960464,Kenneth Garcia,Radio broadcast assistant,33860
633,8955979590,Colin Shepherd,Biomedical engineer,38429
634,1889740758,Patricia Glover,Charity fundraiser,29646
635,4500064204,Rebecca Schmidt,Phytotherapist,66069
636,5689933912,Breanna Edwards,Television production assistant,51847
637,1959442173,Scott Mcclure,Civil Service fast streamer,22281
638,3548302554,Dylan Hernandez,"Teacher, primary school",84623
639,1207660415,Jacqueline Gardner,Environmental health practitioner,93083
640,2883815392,Alexander Cruz,"Designer, furniture",31573
641,5713822014,Barbara Silva,Chief Executive Officer,65619
642,8332063139,Ashley Thomas,Toxicologist,88184
643,8498826097,Teresa Daniel,Geophysical data processor,62875
644,6382857652,Pamela Vasquez,Barrister's clerk,60470
645,8525553366,Jennifer Bates,IT trainer,34911
646,7931902640,Jillian Anderson,Mudlogger,35214
647,2313223351,James Miller,Colour technologist,67841
648,7651649939,Michael Khan,Tax inspector,89660
649,5051943080,Tara Harrison,Mining engineer,92709
650,7018137318,Stephanie Bowman,Product designer,74280
651,4889127101,Justin Gonzalez,Museum/gallery conservator,76198
652,6060945655,Tara Thompson,"Designer, multimedia",48261
653,6211882124,Jeremy Johnson,Broadcast engineer,49759
654,4787379022,Katie Lawson,Geochemist,70387
655,1093161618,Anthony Lewis,Agricultural engineer,22099
656,7307669003,Ricky Massey,Risk analyst,29524
657,5278839742,Catherine Stevens,General practice doctor,63362
658,4230893316,Matthew Patrick,"Engineer, site",74330
659,2167166262,Henry Ramirez,"Research officer, political party",61288
660,3871314589,Maria Hines,Equities trader,46157
661,5783863883,Christina Hall,Advertising account executive,64563
662,8317980066,Sean Middleton,Interpreter,84630
663,6331231398,Robert Leach,Warehouse manager,30013
664,9069342321,Troy Esparza,Art therapist,42911
665,8498106746,Christopher Sanchez,"Engineer, building services",76334
666,9592569719,David Williams,Civil Service fast streamer,30967
667,6663800563,Stephen Hall,Site engineer,44613
668,8059636339,Zoe Stewart,Quality manager,82855
669,9489434299,Joseph Davidson,Health physicist,74307
670,6692509959,Andrea Price,Press sub,81119
671,8289533670,Jody Clark,Production manager,68027
672,3310511579,Amanda Kelley,"Designer, ceramics/pottery",60311
673,8594325140,Alexandria Phillips,"Designer, graphic",35134
674,2840601440,James Chambers,Geophysicist/field seismologist,47217
675,7916722760,William Perkins,Health and safety inspector,84792
676,3334813517,Brittany Wood,"Nurse, mental health",37052
677,4961927788,Karen Phillips,Best boy,49360
678,8331196586,Michael Floyd,"Doctor, hospital",79643
679,7977345738,Gregory Levy,Food technologist,63316
680,3906280280,Jennifer Chan,"Conservation officer, nature",77990
681,9379549668,Aaron Dixon,"Conservator, furniture",44843
682,4069512126,Jeffrey Williams,Energy engineer,80991
683,6242296048,Bradley Boyle,Banker,50833
684,8992297189,April Anderson,"Radiographer, therapeutic",52095
685,4599306961,Vincent Wright,Medical technical officer,71762
686,7403140775,Timothy Cruz,"Geologist, wellsite",88304
687,4391421603,Frederick Horton,Marketing executive,28220
688,2663005276,Carolyn Reed,Operational researcher,37708
689,8695571299,Laurie Mitchell,"Development worker, community",26945
690,6499492286,Sonya Gray,Biomedical engineer,62748
691,4699361129,Sara Barnett,Copy,67449
692,9486241920,Michelle Ray,Early years teacher,55271
693,3376518090,David Miller,"Engineer, water",38259
694,1880570352,Gina Yates,Youth worker,53796
695,1458184933,Madison Smith,Chief Operating Officer,51319
696,1651377015,Kenneth Haas,Civil Service fast streamer,80018
697,4854545219,Xavier Gilbert,"Psychologist, clinical",44928
698,2203444393,Christina Hall,Tax inspector,85576
699,9293293557,Michael Nguyen,Ophthalmologist,69930
700,9093769060,Shane Marshall,"Administrator, education",82875
701,7417663302,Jerome Sloan,"Engineer, civil (contracting)",93039
702,1526907125,Robert Mcclure,Secondary school teacher,63136
703,7759510463,Jason Johnson,Agricultural consultant,80839
704,1900838587,Scott Trevino,Writer,24977
705,1554259258,Kathleen Davis,"Embryologist, clinical",86842
706,7761085746,Brittany Tapia,Primary school teacher,63898
707,6065595744,Ashley Gibson,Interior and spatial designer,51278
708,5818833153,Jason Newman,Primary school teacher,89336
709,7674664339,Benjamin Howard,Ceramics designer,79487
710,9582239356,Sarah Wood,Fitness centre manager,55822
711,3313488393,Rebecca Harris,Gaffer,70929
712,9731523838,David Adams,TEFL teacher,71646
713,2530008883,Evelyn Allen,Press sub,22798
714,8141854196,Daniel Wilson,"Journalist, magazine",40423
715,8013450393,Belinda Soto,"Teacher, secondary school",92462
716,2098044335,Ryan Pearson,"Designer, industrial/product",59328
717,6968932239,Robert Miller,Passenger transport manager,34755
718,7403494524,Amber Price,"Conservator, furniture",85628
719,2612903390,Sara Taylor,Architect,21036
720,8549602669,Kelly Shaw,Aeronautical engineer,20394
721,6108762011,Latoya Brown,TEFL teacher,36134
722,7956548457,Ashley Pearson,Geophysicist/field seismologist,46118
723,6302985822,Joseph White,Higher education careers adviser,76176
724,5623562282,Curtis Mendoza,"Engineer, manufacturing systems",47959
725,3820236333,Jeffrey Whitney,Video editor,50368
726,6662509683,Tracy Wallace,Furniture designer,41803
727,9660293398,Brian Byrd,"Therapist, sports",33154
728,4019137249,Paul Fitzgerald,Advertising account planner,22999
729,2880960887,Chad Miller,Bookseller,83560
730,1921127392,Leah Sanchez,Oncologist,93171
731,9972665088,James Johnson,Physiotherapist,91714
732,1912573843,James Webb,"Research officer, trade union",23943
733,6261986053,James Turner,Contractor,70854
734,2746704143,John Bradford,"Buyer, industrial",65420
735,8755590206,Kevin Hunter,Transport planner,45244
736,6502953206,Danielle Juarez,"Journalist, newspaper",97332
737,2980729644,Jessica Jones,Adult nurse,75781
738,2497268403,Peter Smith,Art gallery manager,87685
739,7530803511,William Paul,"Engineer, maintenance",57483
740,8495810345,Todd Baxter,"Buyer, industrial",58555
741,4390350385,Jennifer Jackson,"Doctor, general practice",93556
742,2335015287,William Johnson,Camera operator,38879
743,4139759353,Bradley Thomas,"Chemist, analytical",64702
744,6092236181,Jennifer Mathis,Clothing/textile technologist,91474
745,5489224900,Deborah Richardson,Early years teacher,78871
746,4139220154,Cory George,Dietitian,80522
747,5636630309,Jeanne Davis,IT consultant,82035
748,9609458133,Frederick Bradshaw,Prison officer,84875
749,6546463995,Gregory Mejia,Hydrographic surveyor,68697
750,7048573156,Gerald Bailey,Company secretary,91367
751,9663526619,Tanya Schmidt,Private music teacher,21903
752,2211994837,Travis Malone,"Teacher, early years/pre",73885
753,3750979713,Larry Garcia,"Therapist, drama",74549
754,7916465489,Jason Smith,Office manager,20674
755,9242489905,Ralph Conway,Theatre stage manager,69470
756,1493916598,James Clark,Product/process development scientist,96443
757,2155092697,Olivia Ward,Estate agent,56939
758,2150733029,Chad Richards,Marine scientist,71714
759,7795550098,Alexa Swanson,Barrister,25017
760,6718978676,Sandra Wilson,Land,63189
761,2524659758,Scott Ferguson,Research scientist (physical sciences),64347
762,3186274782,Matthew Kelly,Phytotherapist,99127
763,8893914145,Kenneth Henson,"Engineer, civil (contracting)",61127
764,3436588087,Desiree Livingston,Land/geomatics surveyor,39094
765,1037401711,Barbara Horton,Aeronautical engineer,73033
766,4816898688,Keith West,"Teacher, early years/pre",21790
767,8175968404,Matthew Johnson,Fashion designer,25319
768,7350508727,Mckenzie Russell,Tree surgeon,47013
769,5492333407,John Miller,"Research officer, political party",24926
770,7792449698,Melissa Boyd,"Buyer, industrial",95904
771,8164935695,Mckenzie Brown,Fish farm manager,56405
772,8635523143,Laura Romero,Biomedical engineer,26432
773,7663634380,Joseph Garcia,"Development worker, international aid",62384
