father_id,nid,name,profession,income
521,6615744527,Cynthia Irwin,"Journalist, magazine",66881
522,8810339077,Paul Reed,Professor Emeritus,52302
523,1739051202,Sarah Reynolds,Pathologist,54954
524,3061941922,Richard Perez,"Teacher, music",96165
525,2207066370,Theresa Brooks,Haematologist,46187
526,8914956836,Joe Kennedy,"Runner, broadcasting/film/video",48415
527,6297946456,Rachel Vega,Dramatherapist,21690
528,9773835132,Victor Fernandez,"Psychotherapist, child",80231
529,9729087376,Deborah Kline,Charity officer,76508
530,7686191924,Jerome Martin,Energy manager,20189
531,9205646591,Joseph Walton,Food technologist,88137
532,9857055953,Nancy Williams,"Scientist, audiological",49984
533,4707317752,Jill Reynolds,Lexicographer,67950
534,8255986219,Phillip Rivas,"Designer, jewellery",65571
535,1383770059,Patricia Stewart,"Designer, exhibition/display",36096
536,7073731872,Randy Cooley,Environmental consultant,70882
537,9510383557,Elizabeth Rich,Cytogeneticist,48863
538,4766013685,Mark Taylor,"Producer, radio",75294
539,2411402647,Adam Young,Audiological scientist,31544
540,2366590910,Cheryl Hudson,Amenity horticulturist,34398
541,9424077715,Spencer Moore,"Producer, radio",68589
542,4720321853,Melinda Cuevas,TEFL teacher,30404
543,6782939019,Samantha Smith,"Surveyor, land/geomatics",92363
544,6422115991,Whitney Miller,Structural engineer,42513
545,4812298643,Laurie Koch,Records manager,65443
546,3797889545,Donna Ramirez,Product/process development scientist,29559
547,1782581045,Jacob Oliver,Consulting civil engineer,65490
548,1162829711,Shannon Davis,Museum/gallery curator,85464
549,8308177283,Dylan Nelson,Furniture designer,26856
550,7481990697,Kenneth Ortega,"Designer, textile",54780
551,3143658723,Victoria Norton,Financial manager,80844
552,4329445917,Justin Franklin,Pensions consultant,39347
553,7838895669,Dylan Harper,Fine artist,90411
554,6647523215,William Curtis,"Horticulturist, amenity",21464
555,1490009322,Julie Acevedo,Psychotherapist,29143
556,7444990604,Stephanie Hernandez,Architectural technologist,42966
557,7877229266,Richard Collier,"Scientist, clinical (histocompatibility and immunogenetics)",94323
558,4796816716,Lonnie Warren,Midwife,90415
559,5473036780,Sabrina Simpson,Community pharmacist,49690
560,8427252599,Samantha Sullivan,"Education officer, community",64308
561,7940280486,Diane Lowery,Freight forwarder,97781
562,3859608965,Nicholas Lane,"Investment banker, operational",70397
563,8003282738,Kevin Duncan,Sports administrator,76291
564,1661652089,Lisa Reed,"Designer, interior/spatial",21244
565,9672837617,William Cameron,Financial manager,62901
566,4786210596,Linda Gates,Cartographer,73514
567,3507729624,Garrett Jones,Planning and development surveyor,60184
568,6044822435,Jenna Thompson,Fish farm manager,71584
569,5681248667,Aimee Johnson,"Nurse, children's",45482
570,7982887980,Joseph Johnson,"Psychotherapist, child",73751
571,7097741385,Jake Gonzalez,Chiropractor,72397
572,8127926773,Diana Mcbride,"Psychotherapist, dance movement",82694
573,2158376290,Alexandria Evans,"Engineer, production",86842
574,3526071800,Jonathan Clark,"Teacher, early years/pre",43256
575,1307091873,Shannon Jones,Local government officer,37506
576,8010570334,Angela Diaz,Oceanographer,24260
577,9780904610,Patrick Johnson,Dietitian,70238
578,2330552323,Mark Stone,"Engineer, energy",38895
579,6304377799,Sharon Vaughn,"Administrator, charities/voluntary organisations",74562
580,2628978047,Valerie Kelly,Magazine journalist,90361
581,2577117528,Benjamin Watson,Mudlogger,99191
582,4263294361,Kayla Pena,Teaching laboratory technician,56116
583,4746434382,Jason Carr,Minerals surveyor,82774
584,9277819383,Judy Carter,Conference centre manager,43316
585,6013650634,Stanley Chambers,Mechanical engineer,68764
586,1256661325,Elizabeth Neal,"Teacher, special educational needs",93889
587,9244976255,Carl White,Chief of Staff,40491
588,3333703077,Tanya Thomas,Customer service manager,77923
589,5867980770,Lauren Madden,Passenger transport manager,60000
590,9743444044,Michelle Barton,"Engineer, water",49031
591,2599403698,Nancy Morales,Teaching laboratory technician,87804
592,5710543029,Lisa Hernandez,IT consultant,23227
593,8920548810,Kathleen Rodriguez,Chief Marketing Officer,79962
594,7834677924,Christopher Day,"Engineer, maintenance (IT)",97788
595,5427680400,Matthew Robles,Clinical research associate,45294
596,3065963119,Jeffrey Kim,Clinical research associate,46862
597,5668738804,Renee Neal,"Programme researcher, broadcasting/film/video",68785
598,1812894528,Rhonda Khan,Hydrographic surveyor,29270
599,8354011588,Sarah Boyd,Textile designer,90508
600,1840990608,Thomas Jensen,"Designer, exhibition/display",53282
601,7380646666,Kevin Navarro,"Scientist, clinical (histocompatibility and immunogenetics)",42754
602,6009831728,Sophia Peterson,Geochemist,72215
603,3765334287,Jason Ross,Scientific laboratory technician,25420
604,2401583387,Jessica Jacobs,Corporate investment banker,91581
605,9116724303,Sarah Rhodes,Visual merchandiser,30063
606,3115957240,Robin Bowman,Health physicist,66556
607,6302781960,Andrew Perry,Editorial assistant,97646
608,4808378308,Ryan Lopez,English as a second language teacher,56516
609,1530444052,Sarah Morgan,Agricultural engineer,33869
610,9680867237,Daniel Warren,Soil scientist,56337
611,3009379672,Samuel Smith,Soil scientist,93990
612,3671747832,Andrew Henry,Chartered certified accountant,60099
613,1714128681,Sabrina Brock,"Merchandiser, retail",51035
614,6591472814,Alexis Wright,Hospital pharmacist,54335
615,5687192892,Elizabeth Mccann,Plant breeder/geneticist,26614
616,1784696277,Michael Perry,Logistics and distribution manager,68086
617,4454841770,Amber Evans,Dietitian,28579
618,1570337944,Christopher Mckay,Systems developer,26689
619,5595976539,Claudia Thompson,Contractor,62024
620,1338133387,Valerie Simpson,Museum/gallery curator,76647
621,5699711734,Valerie Hickman,Midwife,98464
622,6756605655,William Hall,Best boy,45700
623,2466122600,Nicholas Andersen,"Sound technician, broadcasting/film/video",54055
624,8588967723,Tyler Barr,Fine artist,71026
625,5682065579,Ryan Decker,Interior and spatial designer,48162
626,9290356698,Sergio Edwards,Copy,82058
627,6872763012,Lisa Jones,Advertising art director,36084
628,6667533628,Joseph Kim,"Teacher, adult education",96367
629,9698608743,Wanda Burke,Aeronautical engineer,82322
630,7745702769,Tyler Ross,Industrial buyer,67104
631,3301694471,Mackenzie White,"Engineer, electronics",86027
632,9458233959,Timothy Mooney,"Conservator, museum/gallery",89117
633,3483057121,Angie Williams,Chartered public finance accountant,41808
634,2651638588,Nicholas Thomas,Government social research officer,23347
635,9425422063,Rebecca Grant,Agricultural consultant,62627
636,2810170373,Kevin Foster,Health and safety inspector,33253
637,6479662038,Jeremy Dillon,"Geologist, engineering",68704
638,8934370550,Heather Kaufman,Automotive engineer,69463
639,8096756332,Craig Edwards,Chief Financial Officer,31849
640,6577414206,Christina Harris,"Accountant, chartered management",73199
641,7061159020,Elizabeth Wright,Theatre manager,74867
642,4280383769,Christopher Cook,Banker,40461
643,5424489386,Jennifer Campbell,Garment/textile technologist,81395
644,7003165747,Kelsey Chung,Charity fundraiser,52940
645,3071690687,Cory Freeman,Surgeon,94238
646,2947501390,David Davis,Land/geomatics surveyor,53534
647,1948791573,Harold Barton,Recycling officer,43845
648,8968771071,Allison Gray,Primary school teacher,80152
649,4200290178,Bobby Owens,Acupuncturist,34164
650,1020129617,Benjamin Randolph,Corporate treasurer,78015
651,9843740824,Fernando Colon,Secretary/administrator,97206
652,7004896312,Brendan Scott,Tour manager,91652
653,5825337227,Heather Alexander,"Civil engineer, contracting",26273
654,5533869988,Olivia Lee,Sports coach,74142
655,2969419814,Andrew Smith,Firefighter,34044
656,6227924551,Daniel Mckinney,Paramedic,49832
657,2033752906,Robert Mccarthy,Investment analyst,62727
658,8570898357,Judy Roy,"Psychotherapist, child",80939
659,3953921361,Lawrence Gallegos,Travel agency manager,25258
660,5378699275,Jennifer Maynard,Charity fundraiser,49188
661,2247393270,Melody Snow,Fashion designer,24091
662,9952410764,Michael Rodriguez,"Designer, blown glass/stained glass",54763
663,4704200656,Travis Newman,"Scientist, product/process development",67530
664,3632674343,Victor Young,"Surveyor, building control",97007
665,1937424731,Wesley Smith,Heritage manager,84230
666,1111745808,Andre Cortez,"Therapist, music",90831
667,5151044594,Linda Duncan,Accounting technician,41520
668,3290365417,Abigail Scott,"Engineer, electronics",92006
669,3183327513,Joshua French,Careers adviser,46971
670,3710347342,Cameron Gonzalez,Secretary/administrator,77692
671,2756289267,Austin Carr,"Administrator, sports",49831
672,1428161002,Lori Lee,Production manager,43415
673,1859318197,Andre Casey,Colour technologist,20079
674,5793859667,Tyler Braun,Armed forces training and education officer,71818
675,5866461570,Morgan Padilla,"Administrator, education",47820
676,7114914579,Justin Morris,Race relations officer,82960
677,9575696662,Kurt Hughes,Recruitment consultant,32034
678,7678349881,Paul Carrillo,"Presenter, broadcasting",84646
679,8294325615,Erica David,Tour manager,70987
680,3251079805,Blake Johnson,Games developer,54856
681,6064804701,Kevin Kelley,Horticultural therapist,48035
682,5700057444,Randy Perkins,Ecologist,40246
683,5766346426,Jessica Garcia,Office manager,68292
684,1349546226,Amanda Randall,"Designer, industrial/product",38520
685,5182702033,Jonathan Brown,Trade mark attorney,37800
686,4318001274,Janice Odonnell,Veterinary surgeon,48049
687,5547532630,Jasmine Taylor,Soil scientist,96606
688,7295794290,Jason Moore,Advertising art director,73291
689,3620691266,Elaine Wallace,"Scientist, clinical (histocompatibility and immunogenetics)",34983
690,2506003723,Benjamin Adams,Camera operator,49027
691,9891593192,Stacey Hart,Toxicologist,30192
692,9336026424,Geoffrey Carter,Medical physicist,60797
693,6422737190,Erik Martin,Brewing technologist,66434
694,1072916373,Amanda Wright,"Civil engineer, contracting",62260
695,1124645066,Dawn Greene,"Buyer, retail",73227
696,2298198321,Lisa Woods,Counsellor,78574
697,9359166709,Megan Washington,Radio producer,85599
698,9117285302,Vanessa Walsh,Musician,69692
699,1545344725,Jessica Price,Trade union research officer,32646
700,5400906268,James Carpenter,Biomedical engineer,29273
701,8889469386,Laura Mcdonald,Tourism officer,28139
702,2135654105,Cassandra Barnes,"Nurse, children's",87045
703,6275959051,Jordan Dudley,Occupational hygienist,35700
704,7933499454,Kara Torres,Warehouse manager,61391
705,1512686497,Steven Wiley,Legal secretary,58582
706,4018093396,Angela Fisher,"Engineer, communications",72559
707,4539947526,Katherine Pearson,Ecologist,59822
708,9980531677,Nicholas Hines,Animal nutritionist,79905
709,1387361259,Ryan Bradford,Building control surveyor,61545
710,9211416390,Jeremiah Briggs,Event organiser,92326
711,6903610073,Megan Morris,Rural practice surveyor,48605
712,8978977749,Travis Reyes,Air cabin crew,71740
713,6722858403,Clayton Romero,Building surveyor,52419
714,8367225824,Jennifer Lee,"Surveyor, mining",29411
715,7955358450,Brian Marquez,Bonds trader,90731
716,2657014376,Corey Martin,"Geologist, wellsite",77001
717,2020106203,Andrew Jones,"Engineer, chemical",40252
718,4348887720,Rhonda Kennedy,Health promotion specialist,39340
719,5189017918,Eugene Jones,"Engineer, manufacturing",38165
720,8916126166,Jaclyn Brown,"Scientist, marine",75351
721,6922151436,Kevin Valencia,"Psychologist, clinical",53689
722,6690336694,Jim Harrington,Civil Service fast streamer,89124
723,8800049055,Brittany Spence,Phytotherapist,45813
724,2994135132,Crystal Johnson,Patent attorney,96360
725,1287960168,James Duarte,Forensic psychologist,83728
726,4461906767,Nancy Tanner,Police officer,84486
727,2240662237,Linda Andrade,Research scientist (physical sciences),43288
728,7646019424,Andrew Anderson,Land,85533
729,5119177972,Kelly Mullins,"Clinical scientist, histocompatibility and immunogenetics",74459
730,9704731084,Ashley Mann,Environmental education officer,87193
731,3398336054,Sherry Davis,"Surveyor, planning and development",70397
732,9028967333,Jeanette Vasquez,Location manager,59555
733,8729521550,Justin Schneider,Health service manager,50653
734,1351330214,Tyler Thornton,Ecologist,56904
735,8206665309,Adam Gonzalez,Sales executive,35930
736,1624812962,Bonnie Baker,Pathologist,75636
737,4931115202,Micheal Henderson,Petroleum engineer,51661
738,9697309378,Richard Hill,International aid/development worker,20152
739,4008417606,Anita Garcia,Gaffer,47629
740,9135837663,Gloria Lee,Barista,92882
741,5238624072,Larry Lawson,Jewellery designer,37704
742,5172245816,Michael Osborne,Prison officer,75715
743,1667161129,Preston Wilson,Chief Technology Officer,86470
744,6915005984,Carrie Chaney,Petroleum engineer,73817
745,8190603231,Michelle Rios,"Conservator, museum/gallery",49478
746,7113033972,Juan Brown,"Engineer, production",98086
747,7697846909,Ashley Pena,Estate manager/land agent,63930
748,1559312469,Natasha Krueger,Accounting technician,66545
749,7821083359,Katie Kelley,"Chemist, analytical",41546
750,9181511103,Matthew Pratt,"Engineer, control and instrumentation",59501
751,1153294693,Diamond Brown,Paramedic,36734
752,5844492594,Victor Rangel,Occupational hygienist,68643
753,1560579408,Mark Davis,Best boy,45759
754,6761224670,Wendy Jennings,Chemical engineer,80684
755,3373144346,Curtis Parsons,"Engineer, maintenance (IT)",66229
756,3274842742,Amanda Cabrera,Paediatric nurse,52826
757,5498074975,Jared Williams,Air broker,55578
758,5128586181,James Marshall,Air cabin crew,24339
759,2302181018,Sarah Soto,"Therapist, occupational",29913
760,7067558644,Brandon Gonzales,Learning disability nurse,33392
761,3451068101,Michael Daniels,Contracting civil engineer,99460
762,4270917387,Tiffany Tanner,Magazine journalist,47846
763,9781011354,Michael Brady,Leisure centre manager,20433
764,6358267930,Laura Lopez,"Librarian, academic",57765
765,4982746139,Larry Johnson,Theatre director,21506
766,9068218814,Thomas Carter,"Geologist, engineering",37388
767,2332726743,William Martinez,Product manager,51460
768,9621576539,Darius Tucker,"Designer, interior/spatial",81037
769,6801674469,Kathryn Barnes,Environmental health practitioner,68409
770,8772813371,Michael West,"Engineer, technical sales",96394
771,5973441091,Natalie Brown,Acupuncturist,23247
772,5957897730,Antonio Martinez,Pensions consultant,27746
773,8440924302,Mario Tate,Outdoor activities/education manager,63539
774,6222807678,Chelsea Hall,"Lecturer, higher education",51710
